,Dataset#,L,att_1,att_2,att_3,att_4
4,27,13,0.9322,0.9681,0.9688,0.9556
5,27,16,0.9672,0.9359,0.934,0.9231
6,27,19,0.9616,0.9621,0.9433,0.9249
7,27,22,0.9248,0.9016,0.9498,0.9612
8,27,25,0.9415,0.9434,0.9395,0.8975
9,27,28,0.9164,0.9571,0.9487,0.9415
10,27,31,0.9115,0.9466,0.9264,0.9417
11,27,34,0.8731,0.894,0.9491,0.9437
12,27,37,0.9431,0.7996,0.8,0.7954
13,27,40,0.7744,0.9487,0.5433,0.7738
14,27,43,0.9365,0.7902,0.962,0.9269
15,27,46,0.5462,0.8702,0.9608,0.4615
16,27,49,0.9461,0.5897,0.8294,0.5595
17,27,52,0.6604,0.7602,0.7525,0.807
18,27,55,0.7918,0.9056,0.6112,0.6353
19,27,58,0.7995,0.9548,0.8313,0.6157
20,27,61,0.7699,0.6735,0.5129,0.6087
21,27,64,0.8893,0.9445,0.6343,0.8059
22,27,67,0.669,0.8362,0.8157,0.6626
23,27,70,0.7828,0.8249,0.8195,0.8743
24,27,73,0.725,0.5049,0.7487,0.5967
25,27,76,0.5252,0.7137,0.587,0.6354
26,27,79,0.7403,0.7969,0.9154,0.894
27,27,82,0.6914,0.79,0.7592,0.7396
28,27,85,0.8288,0.7071,0.7205,0.6748
29,27,88,0.5114,0.5842,0.7197,0.7809
30,27,91,0.9319,0.5366,0.6468,0.7727
31,27,94,0.8248,0.6018,0.9147,0.77
32,27,97,0.8833,0.8624,0.7754,0.7097
33,27,100,0.4797,0.6397,0.6373,0.613
34,27,103,0.4797,0.522,0.9123,0.6495
35,27,106,0.7285,0.8994,0.5275,0.6328
36,27,109,0.5264,0.8897,0.6708,0.6351
37,27,112,0.5655,0.5272,0.8994,0.6458
38,27,115,0.6443,0.6751,0.6319,0.6131
39,27,118,0.5163,0.6728,0.7932,0.7581
40,27,121,0.782,0.7527,0.6358,0.7593
41,27,124,0.7661,0.7555,0.7887,0.6069
42,27,127,0.8864,0.5937,0.6167,0.6102
43,27,130,0.6703,0.3807,0.5385,0.9168
44,27,133,0.7263,0.5754,0.71,0.6785
45,27,136,0.669,0.4897,0.4016,0.7865
46,27,139,0.8545,0.5095,0.3957,0.6308
47,27,142,0.6317,0.7534,0.7438,0.574
48,27,145,0.5238,0.6093,0.4652,0.4631
49,27,148,0.6544,0.4954,0.4808,0.6683
50,27,151,0.3316,0.585,0.7838,0.7305
51,27,154,0.629,0.6134,0.9191,0.5913
52,27,157,0.7833,0.6769,0.6227,0.3837
53,27,160,0.2979,0.8939,0.5192,0.6632
54,27,163,0.6354,0.6223,0.6216,0.534
55,27,166,0.8551,0.4816,0.7238,0.5162
56,27,169,0.1655,0.05518,0.3655,0.2076
57,27,172,0.1655,0.1655,0.1655,0.1818
58,27,175,0.1655,0.05518,0.1655,0.05518
59,27,178,0.1655,0.1104,0.05518,0.05518
60,27,181,0.05518,0.05518,0.2236,0.05518
61,27,184,0,0,0.05518,0.1104
62,27,187,0.1104,0.3119,0.1104,0.05518
63,27,190,0.1655,0.05518,0.1104,0.2558
64,27,193,0.1104,0.1655,0.1104,0.1104
65,27,196,0.1104,0.1104,0.05518,0.05518
66,27,199,0.05518,0,0.1104,0.1104
67,27,202,0.1104,0,0.05518,0.1875
68,27,205,0.05518,0.1333,0.05518,0.05518
69,27,208,0.1104,0.05518,0.05518,0
70,27,211,0.1655,0.1104,0.1655,0.1104
71,27,214,0.1104,0.2979,0.05518,0.2986
72,27,217,0,0.05518,0.05518,0.1104
73,27,220,0.05518,0.1655,0.05518,0.1655
74,27,223,0.2207,0.05518,0.1104,0
75,27,226,0.1104,0.05518,0.1104,0.1104
76,27,229,0.1655,0,0,0.05518
77,27,232,0.1655,0.1655,0.05518,0.1104
78,27,235,0.05518,0.05518,0.1104,0.1655
79,27,238,0.1104,0.05518,0.05518,0
80,27,241,0.05518,0.1655,0,0.1104
81,27,244,0.05518,0,0.1655,0.1655
82,27,247,0.05518,0.05518,0,0.1104
83,27,250,0.1655,0,0.05518,0
84,27,253,0.05518,0.1655,0.1104,0.05518
85,27,256,0.1104,0,0.1655,0.05518
86,27,259,0.05518,0.1655,0,0.1655
87,27,262,0.05518,0.1104,0.1655,0.05518
88,27,265,0.05518,0,0.1104,0.1104
89,27,268,0,0.05518,0.1104,0.1655
90,27,271,0,0.05518,0.1104,0.1104
91,27,274,0.05518,0.1104,0.05518,0.1655
92,27,277,0.1655,0.05518,0.05518,0.1655
93,27,280,0,0.1655,0,0.05518
94,27,283,0.1104,0.1104,0.1104,0.05518
95,27,286,0.1104,0.05518,0.1104,0.05518
96,27,289,0,0.05518,0.1104,0
97,27,292,0,0,0.2207,0.1104
98,27,295,0.1104,0.05518,0,0.05518
99,27,298,0.05518,0.1655,0,0.1104
,Dataset#,L,att_1,att_2,att_3,att_4
0,28,1,0.2867,0.2825,0.2865,0.2803
1,28,4,0.3634,0.369,0.3384,0.339
2,28,7,0.3359,0.3382,0.3439,0.3091
3,28,10,0.336,0.3013,0.3486,0.3302
4,28,13,0.3605,0.3746,0.3799,0.3712
5,28,16,0.309,0.392,0.22,0.2879
6,28,19,0.3368,0.3477,0.2781,0.3548
7,28,22,0.3431,0.358,0.3613,0.3382
8,28,25,0.2755,0.2584,0.3215,0.2559
9,28,28,0.3359,0.2929,0.3125,0.2743
10,28,31,0.2729,0.2666,0.2474,0.2359
11,28,34,0.2504,0.28,0.2533,0.2281
12,28,37,0.3025,0.3129,0.2674,0.1568
13,28,40,0.3056,0.2175,0.3507,0.2773
14,28,43,0.228,0.2919,0.2639,0.3168
15,28,46,0.2304,0.2926,0.3006,0.1761
16,28,49,0.2381,0.2849,0.1861,0.2298
17,28,52,0.2277,0.3509,0.1845,0.2148
18,28,55,0.2129,0.2884,0.1599,0.2845
19,28,58,0.2375,0.2721,0.2762,0.2105
20,28,61,0.2866,0.3037,0.1893,0.2355
21,28,64,0.1997,0.2657,0.2696,0.2623
22,28,67,0.213,0.1347,0.2394,0.2712
23,28,70,0.2086,0.2051,0.1923,0.1878
24,28,73,0.1375,0.2101,0.127,0.2501
25,28,76,0.1378,0.2343,0.1739,0.1792
26,28,79,0.236,0.1667,0.2263,0.2583
27,28,82,0.2798,0.1751,0.2376,0.2366
28,28,85,0.2323,0.1419,0.2273,0.2511
29,28,88,0.2555,0.227,0.2048,0.2126
30,28,91,0.1048,0.2076,0.2491,0.1871
31,28,94,0.2015,0.1256,0.1371,0.1637
32,28,97,0.2438,0.2257,0.12,0.1774
33,28,100,0.2087,0.2658,0.2235,0.1483
34,28,103,0.199,0.241,0.2553,0.1209
35,28,106,0.1746,0.1048,0.2046,0.0926
36,28,109,0.1959,0.194,0.1705,0.136
37,28,112,0.1331,0.1375,0.1888,0.167
38,28,115,0.1959,0.1715,0.2145,0.2105
39,28,118,0.09348,0.1836,0.1818,0.1521
40,28,121,0.1048,0.1707,0.2431,0.2196
41,28,124,0.1545,0.1842,0.2,0.1705
42,28,127,0.1484,0.1528,0.2281,0.2032
43,28,130,0.1871,0.1248,0.1286,0.1624
44,28,133,0.1657,0.1491,0.1633,0.1878
45,28,136,0.1419,0.1775,0.1751,0.2653
46,28,139,0.1878,0.2067,0.1476,0.2983
47,28,142,0.1539,0.06876,0.06574,0.1048
48,28,145,0.1375,0.1378,0.1947,0.2349
49,28,148,0.1698,0.2098,0.0916,0.1048
50,28,151,0.1736,0.1422,0.1574,0.1858
51,28,154,0.1541,0.2159,0.2151,0.1357
52,28,157,0.1962,0.07526,0.1048,0.2211
53,28,160,0.2147,0.1875,0.1051,0.2152
54,28,163,0.1385,0.07414,0.1808,0.06574
55,28,166,0.1909,0.2419,0.1666,0.1489
56,28,169,0.1346,0.1018,0.1488,0.1378
57,28,172,0.1048,0.09846,0.1018,0.08572
58,28,175,0.06906,0.03604,0.06876,0.1051
59,28,178,0.1378,0.1048,0.1633,0.1169
60,28,181,0.08678,0.06574,0.1705,0.1018
61,28,184,0,0.1418,0.03272,0.1018
62,28,187,0.1018,0.1345,0.1018,0.1015
63,28,190,0.1378,0,0.03604,0.06876
64,28,193,0.06876,0.06906,0.1015,0.1015
65,28,196,0.1018,0.1705,0.07208,0.06906
66,28,199,0.1345,0.1018,0.06906,0.06876
67,28,202,0.1127,0.1018,0.03272,0.1018
68,28,205,0.06544,0.1018,0.06906,0.1015
69,28,208,0.03272,0.09968,0.1018,0.06906
70,28,211,0.1018,0.06876,0,0.1345
71,28,214,0.1375,0.1048,0.07208,0.03272
72,28,217,0.06876,0.1018,0.07208,0.1338
73,28,220,0.03604,0.06906,0.1018,0.1048
74,28,223,0.03302,0.03604,0.06544,0.03272
75,28,226,0.09846,0.06876,0.03302,0.06574
76,28,229,0.1018,0.06574,0.1378,0.1018
77,28,232,0.03302,0.03272,0.06876,0.1375
78,28,235,0.1378,0.1018,0.1048,0.09846
79,28,238,0.06574,0.1015,0.1018,0.03604
80,28,241,0.06574,0.06876,0.06876,0.1018
81,28,244,0.1345,0.06876,0.06544,0.06574
82,28,247,0.1015,0.03604,0.1015,0.1018
83,28,250,0.09846,0.1378,0.06876,0.1048
84,28,253,0.1051,0.03272,0.03272,0.06574
85,28,256,0.1018,0,0.06876,0.06574
86,28,259,0.06906,0.1018,0.06876,0.03604
87,28,262,0.06906,0.1015,0.03272,0.06574
88,28,265,0.06574,0.1018,0.06876,0.03272
89,28,268,0.06876,0.06544,0.1345,0.1018
90,28,271,0.03302,0.03272,0.1803,0.06876
91,28,274,0.1375,0.03604,0.06876,0.1015
92,28,277,0.1018,0.03604,0.03302,0.1018
93,28,280,0.1345,0.1015,0.03604,0.03302
94,28,283,0.06574,0,0.09846,0.06876
95,28,286,0.06876,0.09846,0.06876,0.06906
96,28,289,0.06544,0.06574,0.1345,0.03604
97,28,292,0.1705,0.1018,0.03302,0.1375
98,28,295,0.06876,0.06906,0,0.03604
99,28,298,0.1015,0.03604,0.1051,0.09846
,Dataset#,L,att_1,att_2,att_3,att_4
0,29,1,0.5748,0.564,0.5788,0.5831
1,29,4,0.5956,0.587,0.5728,0.6057
2,29,7,0.5821,0.5938,0.5796,0.573
3,29,10,0.582,0.6038,0.5955,0.5635
4,29,13,0.5967,0.6024,0.61,0.5996
5,29,16,0.591,0.5935,0.469,0.5842
6,29,19,0.5693,0.5716,0.5966,0.551
7,29,22,0.6159,0.5474,0.5642,0.5835
8,29,25,0.496,0.5961,0.5539,0.5556
9,29,28,0.4704,0.5828,0.6081,0.4766
10,29,31,0.4555,0.5383,0.5154,0.4861
11,29,34,0.5117,0.5274,0.4782,0.425
12,29,37,0.5595,0.5534,0.5002,0.5408
13,29,40,0.5584,0.4489,0.537,0.4996
14,29,43,0.5091,0.4611,0.4901,0.4142
15,29,46,0.5469,0.4006,0.4032,0.5519
16,29,49,0.462,0.4037,0.4343,0.4313
17,29,52,0.5144,0.4832,0.5822,0.5004
18,29,55,0.4707,0.3402,0.5346,0.5161
19,29,58,0.3789,0.4774,0.4528,0.5022
20,29,61,0.5184,0.462,0.4583,0.3862
21,29,64,0.4046,0.4414,0.3962,0.4346
22,29,67,0.5156,0.4377,0.3551,0.4922
23,29,70,0.5008,0.4407,0.4766,0.4451
24,29,73,0.4123,0.4096,0.5217,0.5481
25,29,76,0.5682,0.5033,0.4332,0.5587
26,29,79,0.4194,0.5071,0.4996,0.4395
27,29,82,0.3449,0.3748,0.4431,0.3574
28,29,85,0.4982,0.3746,0.4365,0.45
29,29,88,0.5751,0.4805,0.4638,0.4775
30,29,91,0.4481,0.4816,0.5673,0.5583
31,29,94,0.4738,0.3974,0.5517,0.4859
32,29,97,0.5014,0.5881,0.6132,0.5254
33,29,100,0.3334,0.513,0.5207,0.4132
34,29,103,0.4503,0.4325,0.3345,0.4293
35,29,106,0.3999,0.49,0.5681,0.6045
36,29,109,0.4955,0.5619,0.4448,0.4116
37,29,112,0.3918,0.4054,0.3853,0.4815
38,29,115,0.3791,0.4769,0.4683,0.477
39,29,118,0.5091,0.4644,0.3167,0.4693
40,29,121,0.4744,0.4972,0.3243,0.3402
41,29,124,0.3986,0.393,0.3757,0.3939
42,29,127,0.533,0.3807,0.4576,0.4628
43,29,130,0.4355,0.3623,0.4419,0.417
44,29,133,0.4498,0.5547,0.3921,0.3402
45,29,136,0.2869,0.4579,0.4544,0.4089
46,29,139,0.3992,0.4045,0.3885,0.3273
47,29,142,0.4912,0.4626,0.3635,0.4413
48,29,145,0.4654,0.4666,0.4559,0.5231
49,29,148,0.4675,0.5382,0.5562,0.3918
50,29,151,0.3865,0.3326,0.337,0.3402
51,29,154,0.3402,0.4019,0.3811,0.2837
52,29,157,0.4984,0.4007,0.4523,0.409
53,29,160,0.4258,0.5121,0.5136,0.3285
54,29,163,0.4716,0.4353,0.4164,0.4231
55,29,166,0.5069,0.4628,0.3656,0.3453
56,29,169,0.3909,0.412,0.4571,0.4221
57,29,172,0.317,0.318,0.1882,0.273
58,29,175,0.0672,0.1365,0.246,0.2494
59,29,178,0.3797,0.261,0.2058,0.2037
60,29,181,0.2709,0.1365,0.1365,0.1344
61,29,184,0.3402,0.1344,0.1365,0.2037
62,29,187,0.1344,0.2058,0.1365,0.2016
63,29,190,0.2037,0.2037,0.2058,0.2016
64,29,193,0.273,0.2709,0.273,0.1344
65,29,196,0.2016,0.1365,0.1365,0.1386
66,29,199,0.273,0.2037,0.2709,0.2058
67,29,202,0.2058,0.0672,0.1365,0.273
68,29,205,0.1365,0.273,0.1344,0.273
69,29,208,0.2058,0.0693,0.1344,0.2058
70,29,211,0.1365,0.1365,0.1365,0.2037
71,29,214,0.2037,0.1365,0.2037,0.1365
72,29,217,0.2709,0.1365,0.1365,0.1365
73,29,220,0.3402,0.2058,0.1365,0.2058
74,29,223,0.1365,0.1365,0.1365,0.3402
75,29,226,0.0672,0.2037,0.2037,0.1365
76,29,229,0.2709,0.0693,0.1344,0.1365
77,29,232,0.1344,0.273,0.1386,0.2709
78,29,235,0.2037,0.2058,0.1344,0.1365
79,29,238,0.1365,0.2037,0.2037,0.1365
80,29,241,0.2037,0.1365,0,0.1365
81,29,244,0.2709,0.3402,0.1344,0.1365
82,29,247,0.2058,0.1344,0.2058,0.3402
83,29,250,0.1344,0.1365,0.2016,0.2037
84,29,253,0.1365,0,0.0672,0.2058
85,29,256,0.1365,0.0672,0.1365,0.1344
86,29,259,0.1344,0.1365,0.0672,0.2037
87,29,262,0.0693,0.2037,0.1365,0.2037
88,29,265,0.0672,0.0672,0.2058,0.2058
89,29,268,0,0.1365,0.1344,0.2058
90,29,271,0.1365,0.2058,0.0693,0.0672
91,29,274,0.1365,0.2037,0.2037,0.2037
92,29,277,0.273,0.1344,0.2037,0.2037
93,29,280,0.0672,0.273,0.0672,0.1344
94,29,283,0.1344,0.2058,0.1344,0.2037
95,29,286,0.3402,0.1365,0.2037,0.273
96,29,289,0.273,0.1365,0.273,0.2058
97,29,292,0.1344,0.1365,0.2037,0.2058
98,29,295,0,0.2016,0.2037,0.2709
99,29,298,0.2037,0.0693,0.1365,0.2037
,Dataset#,L,att_1,att_2,att_3,att_4
0,30,1,0.5977,0.6047,0.6129,0.6165
1,30,4,0.6911,0.6558,0.6926,0.6371
2,30,7,0.6615,0.6532,0.7465,0.7201
3,30,10,0.6599,0.723,0.6748,0.7006
4,30,13,0.7379,0.7145,0.7187,0.7498
5,30,16,0.7143,0.6529,0.7337,0.6534
6,30,19,0.7379,0.7146,0.7205,0.6706
7,30,22,0.7244,0.7138,0.7004,0.5775
8,30,25,0.6667,0.6943,0.692,0.7125
9,30,28,0.6742,0.6356,0.6296,0.6236
10,30,31,0.7269,0.7211,0.6214,0.6862
11,30,34,0.7792,0.6546,0.6546,0.7094
12,30,37,0.6598,0.6506,0.6589,0.7123
13,30,40,0.508,0.6936,0.6822,0.4925
14,30,43,0.6913,0.637,0.7195,0.6885
15,30,46,0.4964,0.7441,0.6345,0.6812
16,30,49,0.5337,0.4688,0.3739,0.5965
17,30,52,0.693,0.7033,0.6878,0.6369
18,30,55,0.4966,0.6522,0.5888,0.6482
19,30,58,0.5579,0.6709,0.4662,0.4418
20,30,61,0.4208,0.4843,0.3737,0.5302
21,30,64,0.5808,0.4117,0.512,0.5362
22,30,67,0.4577,0.5497,0.7356,0.3928
23,30,70,0.5342,0.6871,0.585,0.5252
24,30,73,0.6119,0.6258,0.6549,0.5025
25,30,76,0.5798,0.6693,0.719,0.6327
26,30,79,0.4343,0.6719,0.4989,0.4918
27,30,82,0.6155,0.5245,0.312,0.5784
28,30,85,0.4935,0.3427,0.2989,0.5045
29,30,88,0.5192,0.3468,0.3117,0.5085
30,30,91,0.4675,0.4672,0.4696,0.5043
31,30,94,0.4978,0.6204,0.4874,0.4953
32,30,97,0.4821,0.5223,0.4439,0.5008
33,30,100,0.3588,0.3598,0.4478,0.5098
34,30,103,0.5091,0.498,0.7304,0.1333
35,30,106,0.2483,0.3128,0.3514,0.2613
36,30,109,0.2929,0.3604,0.1504,0.2176
37,30,112,0.3367,0.2111,0.5248,0.2396
38,30,115,0.4427,0.5579,0.3855,0.2435
39,30,118,0.2549,0.5043,0.1419,0
40,30,121,0.2266,0.4228,0.09914,0.581
41,30,124,0.2945,0.1351,0.3205,0.494
42,30,127,0.1752,0.225,0.5251,0.3802
43,30,130,0.2345,0.4157,0.4444,0.4888
44,30,133,0.4252,0.4202,0.1709,0.1206
45,30,136,0.1633,0.1333,0.3845,0.4269
46,30,139,0.3774,0.342,0.3849,0.2639
47,30,142,0.2546,0.4439,0.2302,0.4197
48,30,145,0.2422,0.2967,0.3613,0.3521
49,30,148,0.2815,0.3258,0.1333,0.2829
50,30,151,0.07272,0.2635,0.1385,0.0752
51,30,154,0.1263,0.1449,0,0.2067
52,30,157,0.2365,0.03728,0.1517,0.03728
53,30,160,0,0.0752,0.0752,0
54,30,163,0.2305,0.03728,0.1667,0.1552
55,30,166,0,0,0.3361,0.295
56,30,169,0.1128,0.1408,0.1576,0.0376
57,30,172,0,0.1173,0,0
58,30,175,0.0376,0.07488,0,0.1751
59,30,178,0,0.0376,0.07488,0
60,30,181,0.0752,0.0376,0.0752,0.07488
61,30,184,0.0376,0,0.1189,0
62,30,187,0.1467,0,0,0.07458
63,30,190,0,0.0376,0,0
64,30,193,0,0,0,0.1487
65,30,196,0.0376,0,0.0752,0
66,30,199,0.1825,0.0376,0.0752,0.088
67,30,202,0.0376,0,0,0.1857
68,30,205,0,0,0.0376,0
69,30,208,0.0376,0.03728,0,0.0752
70,30,211,0.0376,0.1333,0.0376,0
71,30,214,0,0,0.07488,0.1504
72,30,217,0.0752,0,0.0376,0
73,30,220,0.0376,0.0752,0.03728,0
74,30,223,0.07488,0,0.0376,0.0376
75,30,226,0.0376,0.0376,0,0
76,30,229,0,0,0.0376,0
77,30,232,0,0,0.0376,0
78,30,235,0.0376,0,0.0376,0
79,30,238,0.07488,0,0.0376,0
80,30,241,0.03728,0.03728,0.0376,0
81,30,244,0.0376,0.03728,0.0376,0
82,30,247,0,0.0376,0.0376,0
83,30,250,0,0.0376,0.0376,0.0376
84,30,253,0,0.0376,0,0.0376
85,30,256,0,0,0,0.0376
86,30,259,0,0.03728,0,0
87,30,262,0,0,0,0
88,30,265,0.0376,0,0,0
89,30,268,0,0.0376,0.03728,0.07488
90,30,271,0,0,0,0
91,30,274,0.03728,0,0,0.0376
92,30,277,0,0,0,0
93,30,280,0,0,0,0.0376
94,30,283,0,0,0,0.03728
95,30,286,0.0376,0,0.07488,0
96,30,289,0.03728,0.0376,0,0.0376
97,30,292,0,0.0376,0.03728,0
98,30,295,0,0.0376,0,0
99,30,298,0,0,0.0376,0
,Dataset#,L,att_1,att_2,att_3,att_4
0,31,1,0.3949,0.3769,0.3882,0.3945
1,31,4,0.3818,0.4153,0.4069,0.3921
2,31,7,0.4009,0.398,0.3526,0.4562
3,31,10,0.3937,0.3869,0.3746,0.3949
4,31,13,0.4313,0.3448,0.3962,0.4269
5,31,16,0.3223,0.3696,0.428,0.4213
6,31,19,0.3751,0.3974,0.4032,0.3748
7,31,22,0.4506,0.3878,0.4064,0.3057
8,31,25,0.3689,0.4591,0.4259,0.3081
9,31,28,0.3127,0.4109,0.4,0.3771
10,31,31,0.4414,0.3882,0.3597,0.4635
11,31,34,0.3912,0.3088,0.3763,0.3918
12,31,37,0.4237,0.4159,0.3477,0.4563
13,31,40,0.387,0.2273,0.4051,0.3021
14,31,43,0.306,0.2984,0.3886,0.433
15,31,46,0.2262,0.2678,0.3906,0.185
16,31,49,0.3028,0.2818,0.3471,0.3205
17,31,52,0.268,0.379,0.4027,0.3392
18,31,55,0.2947,0.3051,0.2723,0.09742
19,31,58,0.3901,0.2975,0.3147,0.3637
20,31,61,0.1987,0.1518,0.339,0.2539
21,31,64,0.2752,0.2405,0.2336,0.3699
22,31,67,0.2796,0.2252,0.3445,0.3153
23,31,70,0.2322,0.3752,0.3093,0.1475
24,31,73,0.2945,0.3077,0.4006,0.3242
25,31,76,0.1853,0.2949,0.3195,0.2774
26,31,79,0.1015,0.3392,0.2985,0.106
27,31,82,0.4067,0.1454,0.2291,0.2664
28,31,85,0.2323,0.3673,0.2389,0.19
29,31,88,0.09228,0.266,0.2593,0.1758
30,31,91,0.2756,0.2636,0.3517,0.2106
31,31,94,0.106,0.06152,0.1715,0.1417
32,31,97,0.218,0.1383,0.2045,0.1416
33,31,100,0.1262,0.2084,0.2016,0.09562
34,31,103,0.1807,0.1262,0.2088,0.1684
35,31,106,0.1989,0.244,0.2681,0.1204
36,31,109,0.2554,0.06466,0.1262,0.123
37,31,112,0.1812,0.1923,0.3253,0.1811
38,31,115,0.1665,0.1101,0.2164,0.1421
39,31,118,0.2365,0.09528,0.1336,0.1615
40,31,121,0.2129,0.1315,0.1308,0.3139
41,31,124,0.08484,0.2279,0.2785,0.1965
42,31,127,0.1641,0.1167,0.1355,0.0879
43,31,130,0.1984,0.09542,0.1788,0.2593
44,31,133,0.1295,0.06364,0.2116,0.1139
45,31,136,0.1478,0.09228,0.3101,0.2321
46,31,139,0.09228,0.2202,0.09962,0.06466
47,31,142,0.09542,0.1592,0.202,0.1763
48,31,145,0.2624,0.1736,0.1758,0.1333
49,31,148,0.09542,0.09104,0.09228,0.06152
50,31,151,0.09228,0.1771,0.06466,0.1371
51,31,154,0.06466,0.15,0.1554,0.06152
52,31,157,0.2031,0.1203,0.06152,0.1416
53,31,160,0.1029,0.2693,0.09228,0.09542
54,31,163,0.2422,0.1908,0.09542,0.03076
55,31,166,0.06466,0.09228,0.09228,0.1278
56,31,169,0.09542,0.09542,0.06152,0.06152
57,31,172,0.09542,0.03076,0.03076,0.1607
58,31,175,0.06152,0.03076,0.09228,0.1115
59,31,178,0.03076,0.03076,0.06152,0.1484
60,31,181,0.06152,0.06466,0.03076,0.03076
61,31,184,0.09228,0.09542,0.09542,0.06466
62,31,187,0.03076,0.06152,0.06466,0.06152
63,31,190,0.06152,0.06466,0.03076,0.1569
64,31,193,0.06466,0.06152,0,0.06152
65,31,196,0,0.06466,0.1262,0.03076
66,31,199,0.06152,0.06152,0.03076,0.09542
67,31,202,0.1262,0.09542,0.06466,0
68,31,205,0.09542,0.1262,0.03076,0.09228
69,31,208,0.06152,0.1262,0.09542,0
70,31,211,0.06152,0,0.09542,0.0339
71,31,214,0.1829,0.09542,0.06466,0.09228
72,31,217,0.06152,0.1569,0.09542,0
73,31,220,0.09542,0.06152,0.06152,0.0339
74,31,223,0.06152,0.06152,0.09542,0
75,31,226,0.06466,0.0339,0.06466,0.06152
76,31,229,0.06466,0.03076,0.03076,0.123
77,31,232,0.03076,0.1262,0.09542,0.09228
78,31,235,0.06152,0.06466,0.03076,0
79,31,238,0.06152,0.06466,0.06152,0.03076
80,31,241,0.1262,0.06466,0,0.03076
81,31,244,0.03076,0.09228,0.06152,0.03076
82,31,247,0.06152,0.06466,0.03076,0.03076
83,31,250,0.06466,0,0.06152,0.09542
84,31,253,0.06152,0.06152,0.09542,0.03076
85,31,256,0.09228,0.03076,0.06152,0.03076
86,31,259,0.09542,0,0.09228,0.03076
87,31,262,0.09228,0,0.03076,0.09542
88,31,265,0.0339,0.06466,0.09542,0.09228
89,31,268,0.06466,0.03076,0.03076,0.1262
90,31,271,0.1262,0.06152,0.06152,0.06152
91,31,274,0.1262,0.06466,0.06466,0.06152
92,31,277,0.1262,0.06152,0.03076,0.09542
93,31,280,0.06152,0.0339,0,0.1262
94,31,283,0.03076,0,0.03076,0.09542
95,31,286,0.09542,0.09542,0.06152,0.06466
96,31,289,0.123,0.1262,0.09542,0.0339
97,31,292,0.03076,0.03076,0.03076,0.06466
98,31,295,0.09228,0,0.06152,0.06466
99,31,298,0.03076,0.03076,0.09542,0.06152
,Dataset#,L,att_1,att_2,att_3,att_4
0,32,1,0.3979,0.4086,0.3637,0.4027
1,32,4,0.3966,0.3943,0.4052,0.4099
2,32,7,0.3641,0.3929,0.3796,0.3911
3,32,10,0.3826,0.3784,0.3884,0.3755
4,32,13,0.3898,0.3917,0.3798,0.3846
5,32,16,0.3661,0.3457,0.3198,0.3388
6,32,19,0.4047,0.3974,0.3439,0.3824
7,32,22,0.3614,0.4043,0.3904,0.3796
8,32,25,0.3512,0.3949,0.3043,0.3742
9,32,28,0.3533,0.3405,0.3712,0.3635
10,32,31,0.3135,0.3376,0.3463,0.2737
11,32,34,0.4042,0.3814,0.3601,0.3261
12,32,37,0.3658,0.3027,0.2923,0.306
13,32,40,0.3556,0.2671,0.3061,0.2871
14,32,43,0.2741,0.3851,0.2923,0.3801
15,32,46,0.3791,0.3389,0.3575,0.2994
16,32,49,0.2816,0.2939,0.3292,0.2724
17,32,52,0.3338,0.3122,0.3074,0.2716
18,32,55,0.3801,0.2893,0.3405,0.3319
19,32,58,0.244,0.2767,0.352,0.3385
20,32,61,0.3009,0.2957,0.3593,0.2814
21,32,64,0.3511,0.3529,0.2504,0.2888
22,32,67,0.2737,0.2916,0.2449,0.3014
23,32,70,0.323,0.2986,0.343,0.3001
24,32,73,0.2504,0.3658,0.3437,0.3516
25,32,76,0.3581,0.3371,0.2937,0.3627
26,32,79,0.3017,0.3168,0.3023,0.3139
27,32,82,0.3021,0.3015,0.2592,0.2888
28,32,85,0.2894,0.3494,0.3322,0.2902
29,32,88,0.2782,0.3338,0.272,0.3204
30,32,91,0.3107,0.3682,0.2789,0.3556
31,32,94,0.3203,0.2979,0.2729,0.2504
32,32,97,0.2836,0.3353,0.2504,0.2962
33,32,100,0.3352,0.3019,0.3396,0.2251
34,32,103,0.315,0.2428,0.3439,0.342
35,32,106,0.3664,0.3117,0.386,0.2863
36,32,109,0.15,0.2737,0.2881,0.2615
37,32,112,0.3335,0.2504,0.2211,0.3564
38,32,115,0.3583,0.317,0.3557,0.2966
39,32,118,0.2963,0.2646,0.3224,0.3577
40,32,121,0.3011,0.3453,0.3104,0.3227
41,32,124,0.3115,0.3469,0.2722,0.3494
42,32,127,0.2584,0.2504,0.3196,0.3009
43,32,130,0.3423,0.3326,0.1533,0.2487
44,32,133,0.2197,0.3573,0.2526,0.2894
45,32,136,0.3031,0.2,0.266,0.2998
46,32,139,0.2631,0.3046,0.2787,0.2
47,32,142,0.3703,0.3756,0.2955,0.3193
48,32,145,0.2751,0.3202,0.2619,0.2004
49,32,148,0.3338,0.2907,0.2955,0.346
50,32,151,0.2919,0.3146,0.3532,0.2799
51,32,154,0.3669,0.3666,0.2575,0.2167
52,32,157,0.27,0.269,0.3151,0.2446
53,32,160,0.3069,0.3145,0.2149,0.3099
54,32,163,0.22,0.2004,0.2609,0.1342
55,32,166,0.1853,0.307,0.2004,0.2246
56,32,169,0.3139,0.2974,0.1483,0.287
57,32,172,0.205,0.1504,0.2957,0.2235
58,32,175,0.1987,0.15,0.197,0.1
